2010,"LIVINGSTON","COMMERCIAL","Emergency Room",0,7922
2010,"LIVINGSTON","COMMERCIAL","Emergency Room",1,3
2010,"LIVINGSTON","DIRECT PAY HMO","Emergency Room",0,7
2010,"LIVINGSTON","DIRECT PAY POS","Emergency Room",0,3
2010,"LIVINGSTON","FAMILY HEALTH PLUS","Emergency Room",0,285
2010,"LIVINGSTON","HEALTHY NEW YORK","Emergency Room",0,181
2010,"LIVINGSTON","MEDICAID","Emergency Room",0,2809
2010,"LIVINGSTON","MEDICAID","Emergency Room",1,5
2010,"LIVINGSTON","MEDICARE","Emergency Room",0,1319
2010,"LIVINGSTON","VALUMED","Emergency Room",0,51
2010,"MADISON","<UNKNOWN>","Emergency Room",0,41
2010,"MADISON","CHILD HEALTH PLUS","Emergency Room",0,543
2010,"MADISON","COMMERCIAL","Emergency Room",0,7091
2010,"MADISON","COMMERCIAL","Emergency Room",1,2
2010,"MADISON","DIRECT PAY HMO","Emergency Room",0,2
2010,"MADISON","FAMILY HEALTH PLUS","Emergency Room",0,271
2010,"MADISON","HEALTHY NEW YORK","Emergency Room",0,95
2010,"MADISON","HEALTHY NEW YORK PLUS","Emergency Room",0,1
2010,"MADISON","MEDICAID","Emergency Room",0,216
2010,"MADISON","MEDICARE","Emergency Room",0,758
2010,"MADISON","SSA","Emergency Room",0,97
2010,"MADISON","VALUMED","Emergency Room",0,4
2010,"MONROE","<UNKNOWN>","Emergency Room",0,398
2010,"MONROE","<UNKNOWN>","Emergency Room",1,1
2010,"MONROE","CHILD HEALTH PLUS","Emergency Room",0,6434
2010,"MONROE","CHILD HEALTH PLUS","Emergency Room",1,4
2010,"MONROE","COMMERCIAL","Emergency Room",0,66855
2010,"MONROE","COMMERCIAL","Emergency Room",1,42
2010,"MONROE","DIRECT PAY HMO","Emergency Room",0,83
2010,"MONROE","DIRECT PAY POS","Emergency Room",0,75
2010,"MONROE","FAMILY HEALTH PLUS","Emergency Room",0,5032
2010,"MONROE","FAMILY HEALTH PLUS","Emergency Room",1,4
2010,"MONROE","HEALTHY NEW YORK","Emergency Room",0,1574
2010,"MONROE","MEDICAID","Emergency Room",0,62234
2010,"MONROE","MEDICAID","Emergency Room",1,27
2010,"MONROE","MEDICARE","Emergency Room",0,14011
2010,"MONROE","MEDICARE","Emergency Room",1,10
2010,"MONROE","SSA","Emergency Room",0,36
2010,"MONROE","VALUMED","Emergency Room",0,387
2010,"MONTGOMERY","<UNKNOWN>","Emergency Room",0,3
2010,"MONTGOMERY","CHILD HEALTH PLUS","Emergency Room",0,33
2010,"MONTGOMERY","COMMERCIAL","Emergency Room",0,2123
2010,"MONTGOMERY","DIRECT PAY POS","Emergency Room",0,3
2010,"MONTGOMERY","HEALTHY NEW YORK","Emergency Room",0,14
2010,"MONTGOMERY","MEDICAID","Emergency Room",0,22
2010,"MONTGOMERY","MEDICARE","Emergency Room",0,137
2010,"MONTGOMERY","SSA","Emergency Room",0,19
2010,"MONTGOMERY","SSA","Emergency Room",1,2
2010,"MONTGOMERY","VALUMED","Emergency Room",0,1
2010,"NASSAU","<UNKNOWN>","Emergency Room",0,4
2010,"NASSAU","COMMERCIAL","Emergency Room",0,96
2010,"NASSAU","HEALTHY NEW YORK","Emergency Room",0,2
2010,"NASSAU","MEDICARE","Emergency Room",0,7
2010,"NEW YORK","<UNKNOWN>","Emergency Room",0,3
2010,"NEW YORK","COMMERCIAL","Emergency Room",0,156
2010,"NEW YORK","HEALTHY NEW YORK","Emergency Room",0,5
2010,"NEW YORK","MEDICAID","Emergency Room",0,23
2010,"NEW YORK","MEDICARE","Emergency Room",0,12
2010,"NEW YORK","SSA","Emergency Room",0,1
2010,"NIAGARA","<UNKNOWN>","Emergency Room",0,39
2010,"NIAGARA","CHILD HEALTH PLUS","Emergency Room",0,3
2010,"NIAGARA","COMMERCIAL","Emergency Room",0,4250
2010,"NIAGARA","DIRECT PAY HMO","Emergency Room",0,2
2010,"NIAGARA","DIRECT PAY POS","Emergency Room",0,2
2010,"NIAGARA","FAMILY HEALTH PLUS","Emergency Room",0,13
2010,"NIAGARA","HEALTHY NEW YORK","Emergency Room",0,445
2010,"NIAGARA","HEALTHY NEW YORK PLUS","Emergency Room",0,2
2010,"NIAGARA","MEDICAID","Emergency Room",0,109
2010,"NIAGARA","MEDICARE","Emergency Room",0,1993
2010,"NIAGARA","SSA","Emergency Room",0,4
2010,"NIAGARA","VALUMED","Emergency Room",0,39
2010,"ONEIDA","<UNKNOWN>","Emergency Room",0,122
2010,"ONEIDA","CHILD HEALTH PLUS","Emergency Room",0,1082
2010,"ONEIDA","CHILD HEALTH PLUS","Emergency Room",1,1
2010,"ONEIDA","COMMERCIAL","Emergency Room",0,16724
2010,"ONEIDA","COMMERCIAL","Emergency Room",1,6
2010,"ONEIDA","DIRECT PAY HMO","Emergency Room",0,44
2010,"ONEIDA","DIRECT PAY POS","Emergency Room",0,8
2010,"ONEIDA","FAMILY HEALTH PLUS","Emergency Room",0,502
2010,"ONEIDA","HEALTHY NEW YORK","Emergency Room",0,464
2010,"ONEIDA","MEDICAID","Emergency Room",0,6501
2010,"ONEIDA","MEDICAID","Emergency Room",1,3
2010,"ONEIDA","MEDICARE","Emergency Room",0,4617
2010,"ONEIDA","MEDICARE","Emergency Room",1,4
2010,"ONEIDA","SSA","Emergency Room",0,275
2010,"ONEIDA","VALUMED","Emergency Room",0,36
2010,"ONONDAGA","<UNKNOWN>","Emergency Room",0,215
2010,"ONONDAGA","CHILD HEALTH PLUS","Emergency Room",0,1134
2010,"ONONDAGA","COMMERCIAL","Emergency Room",0,36348
2010,"ONONDAGA","COMMERCIAL","Emergency Room",1,29
2010,"ONONDAGA","DIRECT PAY HMO","Emergency Room",0,10
2010,"ONONDAGA","DIRECT PAY POS","Emergency Room",0,61
2010,"ONONDAGA","FAMILY HEALTH PLUS","Emergency Room",0,420
2010,"ONONDAGA","HEALTHY NEW YORK","Emergency Room",0,574
2010,"ONONDAGA","HEALTHY NEW YORK PLUS","Emergency Room",0,2
2010,"ONONDAGA","MEDICAID","Emergency Room",0,8806
2010,"ONONDAGA","MEDICAID","Emergency Room",1,3
2010,"ONONDAGA","MEDICARE","Emergency Room",0,6352
2010,"ONONDAGA","SSA","Emergency Room",0,544
2010,"ONONDAGA","VALUMED","Emergency Room",0,25
2010,"ONTARIO","<UNKNOWN>","Emergency Room",0,57
2010,"ONTARIO","CHILD HEALTH PLUS","Emergency Room",0,912
2010,"ONTARIO","COMMERCIAL","Emergency Room",0,12244
2010,"ONTARIO","COMMERCIAL","Emergency Room",1,2
2010,"ONTARIO","DIRECT PAY HMO","Emergency Room",0,6
2010,"ONTARIO","DIRECT PAY POS","Emergency Room",0,7
2010,"ONTARIO","FAMILY HEALTH PLUS","Emergency Room",0,782
2010,"ONTARIO","HEALTHY NEW YORK","Emergency Room",0,275
2010,"ONTARIO","MEDICAID","Emergency Room",0,7586
2010,"ONTARIO","MEDICAID","Emergency Room",1,8
2010,"ONTARIO","MEDICARE","Emergency Room",0,2826
2010,"ONTARIO","MEDICARE","Emergency Room",1,2
2010,"ONTARIO","SSA","Emergency Room",0,8
2010,"ONTARIO","VALUMED","Emergency Room",0,72
2010,"ORANGE","<UNKNOWN>","Emergency Room",0,9
2010,"ORANGE","COMMERCIAL","Emergency Room",0,239
2010,"ORANGE","MEDICARE","Emergency Room",0,4
2010,"ORANGE","SSA","Emergency Room",0,5
2010,"ORLEANS","<UNKNOWN>","Emergency Room",0,38
2010,"ORLEANS","CHILD HEALTH PLUS","Emergency Room",0,123
2010,"ORLEANS","COMMERCIAL","Emergency Room",0,2126
2010,"ORLEANS","COMMERCIAL","Emergency Room",1,1
2010,"ORLEANS","DIRECT PAY HMO","Emergency Room",0,3
2010,"ORLEANS","FAMILY HEALTH PLUS","Emergency Room",0,168
2010,"ORLEANS","FAMILY HEALTH PLUS","Emergency Room",1,3
2010,"ORLEANS","HEALTHY NEW YORK","Emergency Room",0,58
2010,"ORLEANS","MEDICAID","Emergency Room",0,2078
2010,"ORLEANS","MEDICARE","Emergency Room",0,284
2010,"ORLEANS","SSA","Emergency Room",0,3
2010,"ORLEANS","VALUMED","Emergency Room",0,3
2010,"OSWEGO","<UNKNOWN>","Emergency Room",0,29
2010,"OSWEGO","CHILD HEALTH PLUS","Emergency Room",0,174
2010,"OSWEGO","COMMERCIAL","Emergency Room",0,6270
2010,"OSWEGO","COMMERCIAL","Emergency Room",1,2
2010,"OSWEGO","DIRECT PAY HMO","Emergency Room",0,13
2010,"OSWEGO","FAMILY HEALTH PLUS","Emergency Room",0,38
2010,"OSWEGO","HEALTHY NEW YORK","Emergency Room",0,87
2010,"OSWEGO","HEALTHY NEW YORK","Emergency Room",1,1
2010,"OSWEGO","MEDICAID","Emergency Room",0,173
2010,"OSWEGO","MEDICARE","Emergency Room",0,916
2010,"OSWEGO","SSA","Emergency Room",0,144
2010,"OSWEGO","VALUMED","Emergency Room",0,11
2010,"OTSEGO","<UNKNOWN>","Emergency Room",0,44
2010,"OTSEGO","CHILD HEALTH PLUS","Emergency Room",0,407
2010,"OTSEGO","COMMERCIAL","Emergency Room",0,5965
2010,"OTSEGO","DIRECT PAY HMO","Emergency Room",0,2
2010,"OTSEGO","DIRECT PAY POS","Emergency Room",0,7
2010,"OTSEGO","FAMILY HEALTH PLUS","Emergency Room",0,318
2010,"OTSEGO","HEALTHY NEW YORK","Emergency Room",0,117
2010,"OTSEGO","MEDICAID","Emergency Room",0,4692
2010,"OTSEGO","MEDICAID","Emergency Room",1,8
2010,"OTSEGO","MEDICARE","Emergency Room",0,748
2010,"OTSEGO","MEDICARE","Emergency Room",1,1
2010,"OTSEGO","SSA","Emergency Room",0,43
2010,"OTSEGO","VALUMED","Emergency Room",0,5
2010,"PUTNAM","COMMERCIAL","Emergency Room",0,114
2010,"QUEENS","COMMERCIAL","Emergency Room",0,47
2010,"QUEENS","HEALTHY NEW YORK","Emergency Room",0,1
2010,"QUEENS","MEDICAID","Emergency Room",0,1
2010,"QUEENS","MEDICARE","Emergency Room",0,14
2010,"QUEENS","SSA","Emergency Room",0,1
2010,"RENSSELAER","<UNKNOWN>","Emergency Room",0,26
2010,"RENSSELAER","COMMERCIAL","Emergency Room",0,814
2010,"RENSSELAER","MEDICAID","Emergency Room",0,2
2010,"RENSSELAER","MEDICARE","Emergency Room",0,27
2010,"RENSSELAER","SSA","Emergency Room",0,10
2010,"RICHMOND","COMMERCIAL","Emergency Room",0,13
2010,"ROCKLAND","COMMERCIAL","Emergency Room",0,57
2010,"ROCKLAND","MEDICAID","Emergency Room",0,3
2010,"SAINT LAWRENCE","<UNKNOWN>","Emergency Room",0,33
2010,"SAINT LAWRENCE","CHILD HEALTH PLUS","Emergency Room",0,2524
2010,"SAINT LAWRENCE","CHILD HEALTH PLUS","Emergency Room",1,3
2010,"SAINT LAWRENCE","COMMERCIAL","Emergency Room",0,7274
2010,"SAINT LAWRENCE","COMMERCIAL","Emergency Room",1,2
2010,"SAINT LAWRENCE","DIRECT PAY HMO","Emergency Room",0,4
2010,"SAINT LAWRENCE","FAMILY HEALTH PLUS","Emergency Room",0,2395
2010,"SAINT LAWRENCE","HEALTHY NEW YORK","Emergency Room",0,309
2010,"SAINT LAWRENCE","MEDICAID","Emergency Room",0,3
2010,"SAINT LAWRENCE","MEDICARE","Emergency Room",0,871
2010,"SAINT LAWRENCE","SSA","Emergency Room",0,371
2010,"SAINT LAWRENCE","VALUMED","Emergency Room",0,10
2010,"SARATOGA","<UNKNOWN>","Emergency Room",0,4
2010,"SARATOGA","COMMERCIAL","Emergency Room",0,1255
2010,"SARATOGA","MEDICARE","Emergency Room",0,53
2010,"SARATOGA","SSA","Emergency Room",0,42
2010,"SCHENECTADY","<UNKNOWN>","Emergency Room",0,11
2010,"SCHENECTADY","COMMERCIAL","Emergency Room",0,679
2010,"SCHENECTADY","MEDICARE","Emergency Room",0,11
2010,"SCHENECTADY","SSA","Emergency Room",0,34
2010,"SCHOHARIE","COMMERCIAL","Emergency Room",0,472
2010,"SCHOHARIE","MEDICAID","Emergency Room",0,8
2010,"SCHOHARIE","MEDICARE","Emergency Room",0,26
2010,"SCHOHARIE","SSA","Emergency Room",0,23
2010,"SCHUYLER","<UNKNOWN>","Emergency Room",0,6
2010,"SCHUYLER","CHILD HEALTH PLUS","Emergency Room",0,366
2010,"SCHUYLER","COMMERCIAL","Emergency Room",0,2267
2010,"SCHUYLER","DIRECT PAY POS","Emergency Room",0,12
2010,"SCHUYLER","FAMILY HEALTH PLUS","Emergency Room",0,420
2010,"SCHUYLER","HEALTHY NEW YORK","Emergency Room",0,77
2010,"SCHUYLER","MEDICAID","Emergency Room",0,22
2010,"SCHUYLER","MEDICARE","Emergency Room",0,445
2010,"SCHUYLER","SSA","Emergency Room",0,79
